BusinessEntityID,NationalIDNumber,LoginID,OrganizationNode,OrganizationLevel,JobTitle,BirthDate,MaritalStatus,Gender,HireDate,SalariedFlag,VacationHours,SickLeaveHours,CurrentFlag,rowguid,ModifiedDate,extraction_date
21358,999441157,adventure-works\ken21358,,,Chief Executive Officer,1969-01-29,S,M,2009-01-14,true,99,69,true,B9D33178-5EA2-419C-821F-1E75460B2920,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21359,999441158,adventure-works\terri21359,,,Vice President of Engineering,1971-08-01,S,F,2008-01-31,true,1,20,true,AE8C60C0-777E-4EBD-AE99-5CABF7DCD88F,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21360,999441159,adventure-works\roberto21360,,,Engineering Manager,1974-11-12,M,M,2007-11-11,true,2,21,true,BBD0F8C6-2659-4ADC-9C5E-6EDE8C85E0E8,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21361,999441160,adventure-works\rob21361,,,Senior Tool Designer,1974-12-23,S,M,2007-12-05,false,48,80,true,55DC9476-59F5-429F-A580-A7BD9C93887C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21362,999441161,adventure-works\gail21362,,,Design Engineer,1952-09-27,M,F,2008-01-06,true,5,22,true,DBAE561C-5602-4A49-A579-64D5F975C61A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21363,999441162,adventure-works\jossef21363,,,Design Engineer,1959-03-11,M,M,2008-01-24,true,6,23,true,DCA32536-0A55-4432-AB00-22974BEEE18C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21364,999441163,adventure-works\dylan21364,,,Research and Development Manager,1987-02-24,M,M,2009-02-08,true,61,50,true,7AF50A7B-AA66-4AA7-8C64-20439EEFF6D1,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21365,999441164,adventure-works\diane21365,,,Research and Development Engineer,1986-06-05,S,F,2008-12-29,true,62,51,true,5AFF82E8-E665-4763-8D12-1EC799170951,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21366,999441165,adventure-works\gigi21366,,,Research and Development Engineer,1979-01-21,M,F,2009-01-16,true,63,51,true,BDA599A9-0115-40F9-907A-E9E69D833350,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21367,999441166,adventure-works\michael21367,,,Research and Development Manager,1984-11-30,M,M,2009-05-03,true,16,64,true,2ABAC023-8DCE-477F-AE1D-B9569322C9B7,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21368,999441167,adventure-works\ovidiu21368,,,Senior Tool Designer,1978-01-17,S,M,2010-12-05,false,7,23,true,8BBA716A-356F-4E7A-9B6A-4BE98911925A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21369,999441168,adventure-works\thierry21369,,,Tool Designer,1959-07-29,M,M,2007-12-11,false,9,24,true,A27D4462-8BA3-48CD-AC96-E3DC959C4026,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21370,999441169,adventure-works\janice21370,,,Tool Designer,1989-05-28,M,F,2010-12-23,false,8,24,true,5303F1A2-AAB9-4341-874D-02BA2572AC47,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21371,999441170,adventure-works\michael21371,,,Senior Design Engineer,1979-06-16,S,M,2010-12-30,true,3,21,true,8659D0A4-AF05-44EB-A3A4-AECF049EBEC9,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21372,999441171,adventure-works\sharon21372,,,Design Engineer,1961-05-02,M,F,2011-01-18,true,4,22,true,F70AB5EC-AD7E-42D3-82D5-B6111E4712A4,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21373,999441172,adventure-works\david21373,,,Marketing Manager,1975-03-19,S,M,2007-12-20,true,40,40,true,F27D9BF4-8D45-4C12-BCE4-BC738B961436,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21374,999441173,adventure-works\kevin21374,,,Marketing Assistant,1987-05-03,S,M,2007-01-26,false,42,41,true,2904D492-9C16-4AA3-914E-7CDB1941176F,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21375,999441174,adventure-works\john21375,,,Marketing Specialist,1978-03-06,S,M,2011-02-07,false,48,44,true,75E69F6F-6068-4CB3-8311-36666234FC06,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21376,999441175,adventure-works\mary21376,,,Marketing Assistant,1978-01-29,S,F,2011-02-14,false,43,41,true,10D23BA9-F91B-47DA-A39E-F15EC5E6F24C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21377,999441176,adventure-works\wanida21377,,,Marketing Assistant,1975-03-17,M,F,2011-01-07,false,41,40,true,347E7E94-FE58-4D88-A6D2-21FE2AF0BC32,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21378,999441177,adventure-works\terry21378,,,Marketing Specialist,1986-02-04,M,M,2009-03-02,false,44,42,true,F89DCF7D-272F-4F8E-9064-DB28E35F64BB,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21379,999441178,adventure-works\sariya21379,,,Marketing Specialist,1987-05-21,S,M,2008-12-12,false,45,42,true,FC62B7C9-228D-4670-9283-CAF4A99AED2B,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21380,999441179,adventure-works\mary21380,,,Marketing Specialist,1962-09-13,M,F,2009-01-12,false,46,43,true,90E594A2-5F37-4FD9-9523-683D06031EF6,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21381,999441180,adventure-works\jill21381,,,Marketing Specialist,1979-06-18,M,F,2009-01-18,false,47,43,true,2AF698E6-9368-4378-BB9F-DD1C06CC7457,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21382,999441181,adventure-works\james21382,,,Vice President of Production,1983-01-07,S,M,2009-02-03,true,64,52,true,5E30CAA7-A669-4791-8264-8F2156D3C254,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21383,999441182,adventure-works\peter21383,,,Production Control Manager,1982-11-03,M,M,2008-12-01,true,43,41,true,10E5BCA1-A77B-415C-A01E-978EBB298DDB,2014-12-26T09:17:08.637Z,2025-04-24T15:09:33.120Z
21384,999441183,adventure-works\jo21384,,,Production Supervisor - WC60,1956-10-08,S,F,2008-02-27,false,80,60,true,D819CA8B-5D57-42F9-AABC-277C30F094E5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21385,999441184,adventure-works\guy21385,,,Production Technician - WC60,1988-03-13,M,M,2006-06-30,false,21,30,true,E27B238A-3486-4EC1-A942-C12FBD75BF07,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21386,999441185,adventure-works\mark21386,,,Production Technician - WC60,1979-09-25,S,M,2009-01-23,false,19,29,true,E7F01936-611E-45A7-A132-CE24A3B3F003,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21387,999441186,adventure-works\britta21387,,,Production Technician - WC60,1989-09-28,M,F,2009-01-29,false,14,27,true,3F021116-E8BE-4946-97E7-DA43E323995D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21388,999441187,adventure-works\margie21388,,,Production Technician - WC60,1986-05-20,M,F,2009-01-04,false,18,29,true,9EC1F711-0AFE-49D3-B9DF-B61A934BBCC1,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21389,999441188,adventure-works\rebecca21389,,,Production Technician - WC60,1977-07-10,M,F,2008-12-29,false,23,31,true,8D859F7E-A792-423B-80C2-707E0C1624D5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21390,999441189,adventure-works\annik21390,,,Production Technician - WC60,1976-12-26,M,M,2008-12-17,false,17,28,true,70C13261-6032-4CEE-9C48-D772F838EAD7,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21391,999441190,adventure-works\suchitra21391,,,Production Technician - WC60,1987-06-10,M,F,2009-02-16,false,15,27,true,7E88A71E-2010-45F8-8089-CB9F1778A1BD,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21392,999441191,adventure-works\brandon21392,,,Production Technician - WC60,1977-01-10,M,M,2009-02-08,false,22,31,true,E3D2F155-E58B-48F2-8047-C798E1CFD4A2,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21393,999441192,adventure-works\jose21393,,,Production Technician - WC60,1984-07-31,M,M,2009-02-10,false,20,30,true,9D60FDC6-8613-473A-A185-72108FF71E58,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21394,999441193,adventure-works\chris21394,,,Production Technician - WC60,1986-08-07,S,M,2009-03-07,false,16,28,true,0CB699DB-D483-46F7-9E28-83CBF74C5522,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21395,999441194,adventure-works\kim21395,,,Production Technician - WC60,1966-12-14,M,F,2010-01-16,false,24,32,true,D890614B-79D4-4127-8B62-A4B41F126F9D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21396,999441195,adventure-works\ed21396,,,Production Technician - WC60,1971-09-11,S,M,2010-02-05,false,25,32,true,502018E0-C78D-493A-AA36-67BA8026E87D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21397,999441196,adventure-works\jolynn21397,,,Production Supervisor - WC60,1956-01-16,S,F,2007-12-26,false,82,61,true,19A0D08F-99D2-43F7-9FCB-8AA5DBA066D5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21398,999441197,adventure-works\bryan21398,,,Production Technician - WC60,1973-08-27,S,M,2009-01-21,false,35,37,true,1609AB5E-431A-48E4-8678-16089EFDCC2B,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21399,999441198,adventure-works\james21399,,,Production Technician - WC60,1984-07-25,M,M,2008-12-27,false,39,39,true,69E460EA-A8D9-44B1-9A50-3085A8024500,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21400,999441199,adventure-works\nancy21400,,,Production Technician - WC60,1988-11-19,M,F,2009-01-02,false,34,37,true,45A10DCC-300B-454B-8D73-68E2D2C61596,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21401,999441200,adventure-works\simon21401,,,Production Technician - WC60,1990-05-17,S,M,2008-12-08,false,38,39,true,5995E634-BC18-4938-85E9-7DFEA909183A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21402,999441201,adventure-works\thomas21402,,,Production Technician - WC60,1986-01-10,M,M,2009-02-26,false,37,38,true,AD43E6A6-12AC-487B-A964-99E465915F51,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21403,999441202,adventure-works\eugene21403,,,Production Technician - WC60,1976-02-10,S,M,2009-02-08,false,36,38,true,A8371DFA-E83C-4501-B5A0-65CC6E77D5DF,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21404,999441203,adventure-works\andrew21404,,,Production Supervisor - WC10,1988-09-06,S,M,2009-02-22,false,65,52,true,13C85A9C-DF72-4F43-ACB8-E3895B9104DA,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21405,999441204,adventure-works\ruth21405,,,Production Technician - WC10,1956-06-04,M,F,2008-01-06,false,83,61,true,9F2BFC55-4BC1-486A-8F2C-93A82A5B610E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21406,999441205,adventure-works\barry21406,,,Production Technician - WC10,1956-03-26,S,M,2008-01-07,false,88,64,true,C2C3DAC1-6703-43F8-B9CB-64C341BD1F9F,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21407,999441206,adventure-works\sidney21407,,,Production Technician - WC10,1956-08-30,M,M,2008-02-02,false,84,62,true,D6F58F42-5FCF-4E22-B5F9-C183A2956DCC,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21408,999441207,adventure-works\jeffrey21408,,,Production Technician - WC10,1956-07-11,S,M,2008-02-20,false,85,62,true,89FC927D-B682-4046-9A4A-724DB8B72F81,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21409,999441208,adventure-works\doris21409,,,Production Technician - WC10,1956-04-04,M,F,2008-03-10,false,86,63,true,386CB020-CEBD-4C7A-BE7D-717A3CBF3A44,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21410,999441209,adventure-works\diane21410,,,Production Technician - WC10,1956-03-29,M,F,2008-03-28,false,87,63,true,F57E5145-CA87-4BBC-8F1F-9DA0679F81C3,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21411,999441210,adventure-works\bonnie21411,,,Production Technician - WC10,1986-09-10,M,F,2010-01-01,false,89,64,true,EF5D450A-11E9-4A29-8D3B-FBE6F1701E9C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21412,999441211,adventure-works\taylor21412,,,Production Supervisor - WC50,1956-04-01,M,M,2008-02-08,false,79,59,true,2AC7DEA8-9124-4EDC-842F-B1D208C6585C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21413,999441212,adventure-works\denise21413,,,Production Technician - WC50,1988-07-06,M,F,2009-02-05,false,9,24,true,8D82B19E-E188-4769-81ED-FAFA1F5080C6,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21414,999441213,adventure-works\frank21414,,,Production Technician - WC50,1971-07-24,S,M,2009-02-23,false,10,25,true,B2A8B9E0-018F-4DFD-8594-8E75C48F850B,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21415,999441214,adventure-works\kendall21415,,,Production Technician - WC50,1986-05-30,M,M,2008-12-05,false,11,25,true,027BE211-8F3E-4028-82DB-B8F8BA9D07FA,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21416,999441215,adventure-works\bob21416,,,Production Technician - WC50,1979-08-16,S,M,2008-12-24,false,12,26,true,FBFEEF1C-10DA-4BE7-9B26-2CB388B0B975,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21417,999441216,adventure-works\pete21417,,,Production Technician - WC50,1977-02-03,S,M,2009-01-11,false,13,26,true,7D80C748-AC51-4A12-ABB4-C9D58D1747ED,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21418,999441217,adventure-works\diane21418,,,Production Technician - WC50,1989-08-09,S,F,2009-01-18,false,8,24,true,FF8F53C6-DE0D-4DFD-AB2F-C6290242A448,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21419,999441218,adventure-works\john21419,,,Production Supervisor - WC60,1956-08-07,M,M,2008-03-17,false,81,60,true,AFC4593E-2205-4248-8993-66E578D09579,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21420,999441219,adventure-works\maciej21420,,,Production Technician - WC60,1955-01-30,S,M,2010-01-29,false,30,35,true,50F9B7CE-F9D1-43F1-932A-86E0FB59DBD5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21421,999441220,adventure-works\michael21421,,,Production Technician - WC60,1973-09-05,S,M,2010-02-23,false,26,33,true,1D4DE8FC-BB16-4307-8C21-D65F133A2A5E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21422,999441221,adventure-works\randy21422,,,Production Technician - WC60,1970-04-28,M,M,2010-02-23,false,29,34,true,08A7CDE3-A574-487D-BBAC-4DD9C68342C3,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21423,999441222,adventure-works\karan21423,,,Production Technician - WC60,1970-03-07,S,M,2009-12-22,false,28,34,true,79E5AA53-C7BC-409E-8B57-A70C2C05878C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21424,999441223,adventure-works\jay21424,,,Production Technician - WC60,1976-02-11,S,M,2009-03-05,false,32,36,true,33FF2912-FF5A-4A31-A68D-C200D8FCA8B8,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21425,999441224,adventure-works\charles21425,,,Production Technician - WC60,1971-09-02,S,M,2009-12-03,false,27,33,true,137772CD-630B-432B-BE89-EEEFBCA312E5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21426,999441225,adventure-works\steve21426,,,Production Technician - WC60,1991-04-06,S,M,2009-02-15,false,31,35,true,C2A13B16-93A6-4BEC-9614-58D1A3FBE72D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21427,999441226,adventure-works\david21427,,,Production Technician - WC60,1984-12-29,M,M,2008-12-15,false,33,36,true,5699A768-2A7F-4630-AB39-BCA00430B5BA,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21428,999441227,adventure-works\michael21428,,,Production Supervisor - WC30,1989-01-29,S,M,2009-02-15,false,70,55,true,C704969B-7DA6-40CE-9070-C1E012E519AF,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21429,999441228,adventure-works\steven21429,,,Production Technician - WC30,1977-05-14,M,M,2008-12-01,false,41,40,true,4109ACE2-D5C8-480D-88DE-92A347A66585,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21430,999441229,adventure-works\carole21430,,,Production Technician - WC30,1983-10-19,M,F,2008-12-19,false,42,41,true,D8C047D0-D045-4541-A236-AA3420671204,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21431,999441230,adventure-works\bjorn21431,,,Production Technician - WC30,1989-11-06,S,M,2009-01-07,false,43,41,true,5D2F23C5-1A23-4727-90C3-ABA5AE603C8F,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21432,999441231,adventure-works\michiko21432,,,Production Technician - WC30,1982-06-27,S,M,2009-01-26,false,44,42,true,78246248-7B62-4334-A96D-91059122AFCE,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21433,999441232,adventure-works\carol21433,,,Production Technician - WC30,1988-10-17,M,F,2009-02-12,false,45,42,true,8B75B638-BDD4-47E1-B169-9A39261188C0,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21434,999441233,adventure-works\merav21434,,,Production Technician - WC30,1983-05-13,M,F,2009-03-03,false,46,43,true,83CC7710-C39D-4A3D-9199-54C394ADFAB1,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21435,999441234,adventure-works\reuben21435,,,Production Supervisor - WC40,1987-08-27,M,M,2008-12-15,false,72,56,true,D930D592-CBF7-4276-AFEB-1FF2A730EC04,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21436,999441235,adventure-works\eric21436,,,Production Technician - WC40,1966-12-08,M,M,2010-01-24,false,60,50,true,7D202CEC-77FF-41D1-BF0E-F77DDF39D064,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21437,999441236,adventure-works\sandeep21437,,,Production Technician - WC40,1970-12-03,S,M,2010-01-17,false,65,52,true,FEF86095-F651-49B8-AF10-ABAE92DF2EB9,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21438,999441237,adventure-works\mihail21438,,,Production Technician - WC40,1971-03-09,S,M,2009-12-29,false,64,52,true,58429421-D250-471C-B61E-A7757B8B2656,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21439,999441238,adventure-works\jack21439,,,Production Technician - WC40,1973-08-29,S,M,2010-03-03,false,62,51,true,B1521E5C-C80E-42BB-82F3-68F1F25B3A95,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21440,999441239,adventure-works\patrick21440,,,Production Technician - WC40,1973-12-23,M,M,2010-02-12,false,61,50,true,E01DB7EB-61E7-4622-98C3-78BA7089A393,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21441,999441240,adventure-works\frank21441,,,Production Technician - WC40,1952-03-02,M,M,2010-02-05,false,66,53,true,832ABEB4-5297-403E-BA57-547F130E3385,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21442,999441241,adventure-works\brian21442,,,Production Technician - WC40,1970-12-23,S,M,2009-12-11,false,63,51,true,D2EFEB0B-E800-411E-8102-DA5486E6F2C0,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21443,999441242,adventure-works\ryan21443,,,Production Technician - WC40,1972-06-13,M,M,2009-01-05,false,59,49,true,93FCC42C-2603-4475-B551-0D4E24345A59,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21444,999441243,adventure-works\cristian21444,,,Production Supervisor - WC10,1984-04-11,M,M,2008-12-22,false,67,53,true,40EF9994-6E92-4629-BFEC-63442CB12C5E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21445,999441244,adventure-works\betsy21445,,,Production Technician - WC10,1966-12-17,S,F,2009-12-18,false,99,69,true,E8CE8917-BC29-49F6-8C3C-A8226C8A3973,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21446,999441245,adventure-works\patrick21446,,,Production Technician - WC10,1986-09-10,S,M,2010-02-01,false,96,68,true,71BFE902-80D2-4C9D-ABDF-3B1110BF6D5D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21447,999441246,adventure-works\danielle21447,,,Production Technician - WC10,1986-09-07,S,F,2010-02-20,false,97,68,true,52803C93-8D23-4C5F-AD09-DE45FBEE810C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21448,999441247,adventure-works\kimberly21448,,,Production Technician - WC10,1986-09-13,S,F,2010-01-12,false,95,67,true,6474A782-5DE7-414F-ABA6-8CD565E7221C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21449,999441248,adventure-works\tom21449,,,Production Technician - WC10,1986-10-01,M,M,2010-03-10,false,98,69,true,68518159-68C7-479C-8601-3ED062520EB0,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21450,999441249,adventure-works\kok-ho21450,,,Production Supervisor - WC50,1980-04-28,S,M,2008-12-27,false,78,59,true,0D1C4BA5-068B-496C-B666-DAE2BE2A75EE,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21451,999441250,adventure-works\russell21451,,,Production Technician - WC50,1972-11-25,M,M,2008-12-12,false,6,23,true,93E96D4C-48FE-4338-9372-68AFD0DF1150,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21452,999441251,adventure-works\jim21452,,,Production Technician - WC50,1986-09-08,M,M,2008-12-19,false,1,20,true,A385D952-D1E8-4847-858A-15EAE320DDAC,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21453,999441252,adventure-works\elizabeth21453,,,Production Technician - WC50,1990-01-25,M,F,2009-03-02,false,5,22,true,D54AACB7-71E0-4925-A535-FA8EB6C870F4,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21454,999441253,adventure-works\mandar21454,,,Production Technician - WC50,1986-03-21,S,M,2009-02-10,false,0,20,true,9280D0E5-7EA9-4CCC-A938-82D021F50CFD,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21455,999441254,adventure-works\sameer21455,,,Production Technician - WC50,1978-06-26,M,M,2009-02-11,false,4,22,true,D0644570-8E17-40F5-84A4-633D5E46DC14,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21456,999441255,adventure-works\nuan21456,,,Production Technician - WC50,1979-03-29,S,M,2009-01-06,false,2,21,true,CC827011-3E95-4AD3-9FA8-C1EE4BE377C8,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21457,999441256,adventure-works\lolan21457,,,Production Technician - WC50,1973-01-24,M,M,2009-01-12,false,7,23,true,7DC1AD5A-F580-46B4-8CDE-470B0CD62D2C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21458,999441257,adventure-works\houman21458,,,Production Technician - WC50,1971-08-30,M,M,2009-01-25,false,3,21,true,2E62E853-B8E2-4DCF-B66B-7308D35A9FCF,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21459,999441258,adventure-works\zheng21459,,,Production Supervisor - WC10,1983-10-26,S,M,2008-12-03,false,66,53,true,4EDAA07C-78DB-4670-88E9-E96DB1E434AA,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21460,999441259,adventure-works\ebru21460,,,Production Technician - WC10,1986-09-22,S,M,2009-12-06,false,93,66,true,4AF90118-15B6-4705-A570-824AC36570C5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21461,999441260,adventure-works\mary21461,,,Production Technician - WC10,1986-09-19,M,F,2009-12-25,false,94,67,true,7722D192-D803-452D-8328-0FF14ED14C16,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21462,999441261,adventure-works\kevin21462,,,Production Technician - WC10,1986-09-19,S,M,2009-12-25,false,90,65,true,4A059FB7-B21E-426C-9A87-C28A51F11EBE,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21463,999441262,adventure-works\john21463,,,Production Technician - WC10,1986-09-28,S,M,2010-02-27,false,92,66,true,160FEB65-0D3C-4B6D-9FF2-E7CF055F8042,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21464,999441263,adventure-works\christopher21464,,,Production Technician - WC10,1986-10-01,M,M,2010-02-08,false,91,65,true,87AAF350-A247-4C20-9ADB-B930AB397C29,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21465,999441264,adventure-works\jinghao21465,,,Production Supervisor - WC50,1989-02-05,S,M,2008-12-08,false,77,58,true,A12DA468-1562-4C1B-870A-A7754A7C474F,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21466,999441265,adventure-works\alice21466,,,Production Technician - WC50,1978-01-26,M,F,2008-12-07,false,95,67,true,90956457-86BE-445E-AEB9-9A4C36BA7E97,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21467,999441266,adventure-works\jun21467,,,Production Technician - WC50,1979-07-06,S,M,2008-12-14,false,90,65,true,912B41F9-AFA7-4B28-BB5A-C8D0EA891F05,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21468,999441267,adventure-works\suroor21468,,,Production Technician - WC50,1978-02-25,S,M,2008-12-17,false,93,66,true,1EF30E39-B4DC-4CC5-A68C-F0273E9D60E9,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21469,999441268,adventure-works\john21469,,,Production Technician - WC50,1978-05-31,S,M,2009-01-01,false,91,65,true,4F44D90B-8B9A-4212-955B-5D17C893C874,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21470,999441269,adventure-works\linda21470,,,Production Technician - WC50,1987-07-17,M,F,2008-12-25,false,96,68,true,DA75AF04-446A-4A78-B82F-A8B567BC14A2,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21471,999441270,adventure-works\mindaugas21471,,,Production Technician - WC50,1978-05-07,M,M,2009-01-13,false,97,68,true,D664E1C6-823D-4FDB-BCD1-8E5208F3EF10,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21472,999441271,adventure-works\angela21472,,,Production Technician - WC50,1991-05-31,S,F,2009-01-20,false,92,66,true,121BD756-84CC-4EF7-BDE0-5F60DDA96710,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21473,999441272,adventure-works\michael21473,,,Production Technician - WC50,1974-05-03,S,M,2009-01-31,false,98,69,true,D6DE14C1-EA24-44EC-8C39-D8B06A57D929,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
21474,999441273,adventure-works\chad21474,,,Production Technician - WC50,1990-08-04,M,M,2009-02-18,false,99,69,true,7857E755-81B5-4179-9A69-E7F55B0D5C96,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
